"Time","O3 {DeviceID=""AirSENCE-0322068B40233"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-032206C140232"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-0322223F40230"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-032223EF40231"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021BFD040215"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C46E40217"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C53740216"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C65A40214"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C6C640218"", name=""Pollutant""}","O3 {DeviceID=""AirSENCE-1021C73840220"", name=""Pollutant""}"
2022-11-15 15:00:00,26.5,27.7,35.0,25.1,21.1,12.7,11.9,12.5,6.47,22.4
2022-11-15 16:00:00,24.8,26.7,33.9,24.3,21.4,13.5,12.4,12.4,5.68,21.6
2022-11-15 17:00:00,25.2,29.3,32.6,24.5,19.4,12.1,11.4,12.2,4.96,19.9
2022-11-15 18:00:00,24.7,27.3,30.5,23.2,21.2,15.3,14.6,14.7,6.16,20.6
2022-11-15 19:00:00,24.8,26.6,29.8,22.9,22.6,17.7,15.8,15.3,6.92,21.5
2022-11-15 20:00:00,27.4,29.6,33.3,26.0,23.5,18.6,17.6,16.7,8.73,24.0
2022-11-15 21:00:00,28.7,30.9,36.5,28.8,26.3,22.7,19.7,18.4,10.2,25.6
2022-11-15 22:00:00,27.1,26.4,35.3,27.6,25.7,22.2,18.7,17.0,8.50,25.3
2022-11-15 23:00:00,25.2,24.3,32.9,25.4,23.7,19.2,16.6,14.9,7.11,22.7
2022-11-16 00:00:00,26.2,25.3,33.7,26.3,24.4,19.9,17.8,15.0,6.79,22.6
2022-11-16 01:00:00,24.3,22.0,33.3,25.8,22.0,18.2,15.2,13.2,6.23,21.6
2022-11-16 02:00:00,25.0,22.9,32.7,25.7,22.9,19.4,16.2,13.9,7.12,22.8
2022-11-16 03:00:00,24.5,21.8,32.5,25.1,22.7,20.1,15.7,13.6,7.21,22.6
2022-11-16 04:00:00,22.9,20.1,30.6,23.2,21.1,17.9,14.9,12.4,6.37,22.1
2022-11-16 05:00:00,20.8,17.1,28.7,21.3,19.0,17.0,13.2,10.6,5.80,22.3
2022-11-16 06:00:00,19.0,14.4,27.8,21.3,16.9,15.0,11.7,9.42,4.61,20.1
2022-11-16 07:00:00,16.0,9.49,23.9,16.4,13.4,10.9,9.01,6.74,2.80,17.0
2022-11-16 08:00:00,9.86,2.25,18.2,11.1,7.60,5.03,3.74,2.56,1.14,13.1
2022-11-16 09:00:00,8.41,1.98,15.3,7.91,5.34,2.61,1.37,1.76,1.86,5.81
2022-11-16 10:00:00,8.57,1.98,14.5,8.53,6.79,3.14,1.33,1.41,1.86,2.59
2022-11-16 11:00:00,7.39,1.98,12.8,5.18,6.93,2.83,1.33,1.52,1.86,2.04
2022-11-16 12:00:00,2.50,1.98,8.63,2.38,2.58,1.40,1.33,1.40,1.86,2.07
2022-11-16 13:00:00,2.14,1.98,6.17,1.74,2.92,1.40,1.33,1.28,1.86,1.65
2022-11-16 14:00:00,7.08,1.85,12.6,7.26,10.4,5.82,1.52,3.11,5.94,4.56
2022-11-16 15:00:00,13.3,5.51,15.8,11.0,14.1,10.0,4.81,7.74,5.22,8.87
2022-11-16 16:00:00,14.2,9.49,16.8,9.96,15.9,10.9,5.10,7.95,4.99,12.9
2022-11-16 17:00:00,8.47,2.84,13.0,6.17,9.39,4.82,3.12,4.21,4.99,8.32
2022-11-16 18:00:00,3.24,2.11,7.55,2.33,2.14,1.60,2.59,3.03,4.99,2.14
2022-11-16 19:00:00,0.993,2.11,4.43,1.30,2.46,1.57,2.59,2.59,4.99,1.90
2022-11-16 20:00:00,0.539,2.11,3.08,1.24,2.82,1.46,2.59,1.77,4.99,1.95
2022-11-16 21:00:00,0.539,2.11,1.45,1.24,2.81,1.46,2.59,1.78,4.99,1.95
2022-11-16 22:00:00,0.539,2.11,0.948,1.24,2.55,1.46,2.59,1.78,4.99,1.95
2022-11-16 23:00:00,1.02,2.11,2.82,1.24,1.79,1.46,2.59,1.78,4.99,1.95
2022-11-17 00:00:00,7.10,1.77,8.31,3.61,7.66,3.39,2.12,2.32,4.99,5.21
2022-11-17 01:00:00,8.89,2.11,11.4,6.54,8.28,4.44,1.34,2.59,4.99,8.15
2022-11-17 02:00:00,9.98,1.27,12.9,6.88,9.20,4.78,1.16,2.93,4.99,4.82
2022-11-17 03:00:00,6.04,1.20,10.8,4.88,4.05,1.51,1.08,1.14,4.99,2.55
2022-11-17 04:00:00,2.62,1.18,7.62,0.882,1.05,0.710,1.08,0.858,4.99,0.940
2022-11-17 05:00:00,1.63,1.18,7.06,0.784,0.761,0.710,1.08,0.858,4.99,1.18
2022-11-17 06:00:00,17.7,14.0,19.6,13.8,18.1,16.6,10.5,10.2,3.61,15.2
2022-11-17 07:00:00,21.8,18.2,25.6,18.9,22.2,20.2,13.4,13.8,3.94,19.7
2022-11-17 08:00:00,21.7,17.5,23.7,17.0,24.1,21.6,14.0,15.9,6.29,20.3
2022-11-17 09:00:00,25.5,20.5,26.7,21.6,29.6,26.7,18.6,20.3,8.97,23.9
2022-11-17 10:00:00,27.5,21.7,27.6,24.6,29.7,27.5,19.1,20.9,9.72,24.0
2022-11-17 11:00:00,24.0,21.3,26.5,24.5,29.9,28.9,20.2,20.7,10.5,21.9
2022-11-17 12:00:00,25.1,23.7,28.6,24.9,31.2,29.3,21.7,22.7,9.68,21.9
2022-11-17 13:00:00,27.6,28.1,29.3,25.8,34.1,30.3,21.9,24.0,10.2,24.8
2022-11-17 14:00:00,28.1,27.4,29.1,26.7,33.3,27.5,21.9,24.3,11.6,24.2
2022-11-17 15:00:00,29.9,32.3,30.9,23.5,33.8,30.2,23.2,24.7,9.96,24.3
2022-11-17 16:00:00,25.9,25.1,29.8,21.8,30.5,27.2,19.9,21.8,9.12,23.8
2022-11-17 17:00:00,20.9,18.9,23.2,15.6,25.5,21.8,14.2,17.5,5.08,15.4
2022-11-17 18:00:00,17.1,14.2,20.8,16.5,19.7,16.6,10.2,12.0,2.11,13.9
2022-11-17 19:00:00,20.2,21.8,28.6,25.9,23.2,20.3,13.9,14.5,8.07,25.4
2022-11-17 20:00:00,22.1,22.0,25.9,22.6,22.4,19.7,12.1,14.0,6.20,22.1
2022-11-17 21:00:00,16.6,11.4,23.9,21.0,16.5,15.2,8.48,10.8,4.34,19.4
2022-11-17 22:00:00,18.1,14.1,26.0,22.5,20.2,16.7,11.0,11.1,5.27,21.1
2022-11-17 23:00:00,20.7,17.1,29.9,24.8,22.4,19.5,14.1,13.3,5.31,22.8
2022-11-18 00:00:00,22.2,18.5,29.5,24.6,22.3,19.8,13.5,13.6,5.12,21.7
2022-11-18 01:00:00,22.0,17.4,27.8,22.9,21.1,20.0,13.5,12.8,2.82,19.2
2022-11-18 02:00:00,21.3,14.2,27.8,22.1,20.4,19.2,13.0,11.7,1.90,17.9
2022-11-18 03:00:00,22.5,16.4,27.8,22.8,21.8,20.6,14.5,13.2,3.31,18.4
2022-11-18 04:00:00,22.1,15.2,27.7,22.6,20.5,19.5,13.4,12.3,3.77,19.7
2022-11-18 05:00:00,20.9,13.6,26.0,21.1,19.9,18.9,12.6,11.4,3.07,18.6
2022-11-18 06:00:00,19.1,11.1,23.8,18.3,17.6,16.6,10.8,9.93,0.970,15.3
2022-11-18 07:00:00,15.1,5.46,21.2,16.0,14.6,13.4,7.26,7.05,0.455,13.4
2022-11-18 08:00:00,9.73,1.16,12.8,8.18,9.84,7.84,2.20,3.02,0.432,7.14
2022-11-18 09:00:00,9.34,1.81,13.5,10.1,10.3,8.57,2.67,3.42,0.432,8.54
2022-11-18 10:00:00,13.3,5.03,18.1,16.3,14.6,13.1,6.77,7.76,0.743,13.8
2022-11-18 10:28:12,13.8,8.76,21.2,20.4,17.3,16.1,8.43,9.28,2.69,17.3

